Polarity,Alignment.ID,Poor_peak_shape,Average.Rt.min.,Average.Mz,Metabolite.name,Metabolite,Adduct.type,Post.curation.result,Fill..,MS.MS.assigned,Reference.RT,Reference.m.z,Formula,Ontology,INCHIKEY,SMILES,Annotation.tag..VS1.0.,RT.matched,m.z.matched,MS.MS.matched,Comment,Manually.modified.for.quantification,Manually.modified.for.annotation,Isotope.tracking.parent.ID,Isotope.tracking.weight.number,RT.similarity,m.z.similarity,Simple.dot.product,Weighted.dot.product,Reverse.dot.product,Matched.peaks.count,Matched.peaks.percentage,Total.score,S.N.average,Spectrum.reference.file.name,MS1.isotopic.spectrum,MS.MS.spectrum,X1,X11,X12,X13,X14,X15,X16,X17,X19,X2,X4,X5,X6,X7,X8,X9,QC1,QC2,QC3,X1.1,X1.2,ppm
Pos,8096,Yes,1.925,534.3573,LPC 19:2,LPC 19:2,[M+H]+,null,0.63,TRUE,6.081,534.35541,C27H52NO7P,LPC,FKSLBYVOWOXWMB-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8096,0,0,0.96,0.57,0.51,0.52,3,2,2.22,158.86,QC1,534.35834:782533 535.36301:99656 536.36767:0,85.00630:3989 86.09647:22071 88.48270:3498 92.19261:10220 92.19823:8613 104.10710:18123 124.99983:4629 162.95663:5709 184.07373:314426 307.80954:3619 346.00629:4142 365.27740:3675 393.93469:4508 534.34320:4456,1449947,536592,800079,1856441,1427030,2006636,1603343,645569,692921,969425,1082098,369362,549221,800826,524128,1037314,11858643,10971055,12673717,2729176.237,4086856.628,3.536971769
Pos,20481,Yes,17.74,813.68732,SM 42:2;O2|SM 18:1;O2/24:1b,SM 18:1;O2/24:1,[M+H]+,null,0.32,TRUE,12.215,813.68439,C47H93N2O6P,SM,WKZHECFHXLTOLJ-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20481,0,0,0.98,0.51,0.56,0.46,3,2,2.2,31.51,QC3,813.68732:617544 814.69198:290343 815.69665:190298,85.69804:4582 86.09661:8680 92.19421:74195 108.24754:4259 184.07376:198713 200.55051:5287 264.26852:7134 272.08939:4974 272.61868:5166 394.46106:4964 407.43683:6860 618.56885:5498,359703,875443,967830,1801471,682635,1163474,421691,168437,758646,1261950,748987,323726,917915,404489,253206,213288,7062757,7692956,7314795,1757547.239,2526890.01,3.600904768
Pos,14638,Yes,10.638,690.50873,PE 32:1|PE 16:0_16:1b,PE 16:0_16:1,[M+H]+,null,0.37,TRUE,9.23,690.50677,C37H72NO8P,PE,CZOSTDZGCCEZTJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,14638,0,0,0.98,0.44,0.59,0.71,4,2,2.3,721.1,QC1,690.50977:5370860 691.51443:2775680 692.51910:787144,79.05392:4270 81.07001:68446 83.08569:81897 85.10133:33379 92.19627:27548 93.07003:6962 95.08562:89114 97.10126:42407 99.08049:4548 107.08564:7075 109.10142:53175 111.08009:5178 111.11683:9018 121.04837:4501 121.10158:47729 123.11701:43043 135.11700:42099 137.13255:21744 139.11176:8219 149.13249:9031 153.12766:5578 184.07411:24431 219.21159:28737 237.22253:36947 239.23721:36853 280.26401:25255 282.28052:7128 311.25903:19458 313.27362:25861 342.10489:5121 362.54950:5571 508.87973:4864 549.48938:582012,6593818,7077448,17566111,14405389,6667307,37475408,14880607,3629758,31297802,17546985,30467421,5361365,8288943,13853364,2623789,8215957,61668870,46813388,40223867,19718820.92,16828020.33,2.83849498
Pos,15723,Yes,10.613,716.5249,PE 34:2|PE 16:1_18:1b,PE 16:1_18:1,[M+H]+,null,0.58,TRUE,9.208,716.52252,C39H74NO8P,PE,RAMNOXDFBNFSFC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,15723,0,0,0.99,0.37,0.53,0.71,4,2,2.27,2572.96,QC2,716.52490:21993866 717.52957:8650938 718.53424:4506208,79.05437:26544 80.49639:12755 81.07012:326317 83.08575:215623 85.10107:23539 92.19141:33810 92.19772:72231 93.07021:86213 95.08574:331864 97.10138:219604 107.08601:29269 109.10140:209061 111.08096:73579 111.11704:91752 121.10140:339677 123.11694:138109 123.46152:11412 125.09647:17503 135.11722:246593 137.13287:53976 139.11237:23772 149.13274:109145 151.14830:24898 153.12799:17840 163.14798:27873 165.16376:20701 183.45291:13345 184.07378:178070 219.21109:130200 237.22206:156462 247.24240:47197 265.25339:160606 280.26425:62628 308.29584:59520 311.25900:71523 337.27484:16505 339.28946:292148 383.77505:13986 390.69675:12668 575.50543:2015867 661.75897:15285,64691864,55665431,60142744,67013557,43986875,115749401,34169929,15627747,179997302,20787897,70757487,18721615,78116025,46462578,19753890,18335229,218976722,250100285,195040333,82847205.92,73576849.13,3.321598322
Pos,16375,Yes,11.426,730.54108,PE 35:2|PE 17:1_18:1b,PE 17:1_18:1,[M+H]+,null,0.26,TRUE,9.647,730.53809,C40H76NO8P,PE,MLYDZMPNTAJTBN-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,16375,0,0,0.99,0.34,0.5,0.71,4,2,2.26,700.25,QC3,730.54016:7613260 731.54483:3596143 732.54950:7266348,75.68855:5123 79.05429:10796 81.07003:77357 83.08578:77732 85.10123:6426 92.19225:18279 92.19855:21660 93.06996:21947 93.40053:3967 95.08572:100099 97.06496:5778 97.10134:65035 107.08569:27265 109.10151:56024 111.08128:13503 111.11700:43527 121.10150:79373 123.11694:31036 125.13276:6798 135.11711:100734 137.13258:10359 149.13234:36422 151.14882:19045 163.14810:21502 165.16414:5501 177.16345:6622 184.07388:154861 233.22588:33530 247.24208:7964 251.23744:47192 265.25339:46283 294.27917:16439 308.29553:20711 325.27429:21737 339.29025:90551 536.20612:5194 589.52087:572225,5120438,4533350,25412719,57707475,4384354,37264665,4251653,2502447,35334033,9205828,8532630,5240853,11666206,7719950,5468680,4365378,75738426,36425796,77511112,22020315.48,24710826.33,4.092873515
Pos,18171,Yes,10.987,768.55377,PE 38:4|PE 18:1_20:3b,PE 18:1_20:3,[M+H]+,null,0.84,TRUE,9.738,768.55377,C43H78NO8P,PE,FHPKJOCRZAXOEW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,18171,0,0,1,0.18,0.28,0.74,4,2,2.2,1018.26,QC2,768.55389:11397473 769.55856:5944946 770.56323:3176275,79.05421:35940 81.07002:85401 83.08566:51940 85.10121:13198 86.09655:139604 91.05420:8083 92.19651:104465 93.07007:76155 95.08561:105125 97.10117:43725 101.90771:6173 105.06986:9916 106.69904:6226 107.08557:42425 109.10131:42722 111.11688:11522 121.10134:68065 123.11694:12581 133.10078:10229 135.11714:46443 137.13280:10019 146.98198:495727 149.13252:13871 151.14833:6823 161.13130:7547 163.14803:48889 175.14864:6326 184.07362:86660 247.24194:8030 265.25287:43681 289.25406:10653 339.29196:11899 344.78940:7751 377.09277:6332 508.49594:7909 563.50507:160010 585.48602:252001 627.53583:410309 709.48059:47940 768.54303:14924,31718329,30827341,35517132,46000461,104129315,64446270,23654142,23394371,49889661,62735566,26332869,35635073,55954486,85281050,17746533,41347622,198569346,179724194,190046189,68576313.17,58094699.5,0
Pos,15228,Yes,9.317,704.52448,PC 30:1|PC 14:0_16:1b,PC 14:0_16:1,[M+H]+,null,0.95,TRUE,8.517,704.52252,C38H74NO8P,PC,BBPSXPRIJHOZLQ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCC=CCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,15228,0,0,0.99,0.62,0.83,0.39,6,1,1.62,1795.25,QC2,704.52411:11527697 705.52878:4803636 706.53344:1365397,86.09650:202245 92.19131:9872 92.19766:27471 96.09217:4288 98.26688:5020 98.98428:10919 104.10712:25288 124.99183:6346 125.00019:92228 184.07375:3326022 244.71994:4669 491.47147:5633 527.54230:6101 649.88947:6552 704.52332:7181,19528455,61542995,30210006,56166249,20409894,47952611,88149489,17451481,46107110,16240344,15107266,28200674,33625994,59285439,15692712,20171024,165620652,188601983,143880530,56523416.09,53092320.23,2.782026045
Pos,15913,Yes,10.602,720.55536,PC 31:0|PC 15:0_16:0b,PC 15:0_16:0,[M+H]+,null,0.84,TRUE,9.305,720.55377,C39H78NO8P,PC,UPVBZWRJIFGZJK-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,15913,0,0,0.99,0.6,0.84,0.33,6,1,1.59,350.73,QC1,720.55536:6981778 721.56003:2868354 722.56469:0,86.09652:162548 92.19633:39243 104.10704:23810 125.00002:82457 148.55504:5669 151.30040:4674 178.68851:5431 184.07375:3025433 185.07678:7925 250.97508:4807 329.98080:5158 502.08963:5194 530.63330:5405,12991609,15050907,12071426,15098528,5117450,13074685,35491327,8724971,32031124,23963794,19965806,7780108,30485117,38578388,7822655,15751700,123148191,130170065,125767249,35425531.55,41613954.73,2.206636154
Pos,17248,Yes,12.502,748.58868,PC 33:0|PC 16:0_17:0c,PC 16:0_17:0,[M+H]+,null,0.47,TRUE,9.837,748.58508,C41H82NO8P,PC,ZZHHCGNROKFQKC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17248,0,0,0.99,0.59,0.83,0.32,6,1,1.58,487.51,QC1,748.58765:21514358 749.59231:9473459 750.59698:2470584,86.09660:443712 92.19150:22748 92.19765:56932 98.98441:15513 104.10712:75601 106.10754:9448 124.92281:10753 124.99997:208702 184.07379:7517948 185.07700:16466 214.27863:11652 230.37479:10739 508.78131:12022 716.54102:13234,26844383,63231023,96933314,54443694,17869057,119220173,155658380,14346861,100565008,45491525,112783704,75347063,33512634,137967221,37460214,61095899,385736339,395583919,95335888,106811910.4,107889461.1,4.809072604
Pos,17783,Yes,13.588,760.58557,PC 34:1|16:0_18:1a,PC 16:0_18:1,[M+H]+,null,0.42,TRUE,9.776,760.58508,C42H82NO8P,PC,LUVCJAYPIYFSQI-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC=CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17783,0,0,1,0.62,0.84,0.38,6,1,1.62,134.36,QC2,760.58557:10508634 761.59024:4320970 762.59491:2572960,86.08836:5482 86.09650:168982 92.19154:21519 92.19794:34604 98.98409:8371 104.10703:29476 125.00011:110066 146.40031:6067 146.42674:6556 184.07368:3499850 185.07690:6461 225.04187:7956 361.87894:6275 486.21002:5998 619.56323:5708 760.58350:7875,20835544,18480354,28054415,38855093,14049217,50119058,13335503,5039365,29498252,28178184,34401673,6955437,21140782,21303388,10127598,7190387,187339669,211986991,186709950,49136887.31,66230653.95,0.644240878
Pos,17565,Yes,9.323,756.55566,PC 34:3|PC 16:1_18:2b,PC 16:1_18:2,[M+H]+,null,0.79,TRUE,8.785,756.55377,C42H78NO8P,PC,WWRDYQGDVGTJLY-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCC=CCC=CCC=CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17565,0,0,1,0.59,0.83,0.32,6,1,1.58,1376,QC2,756.55524:30024260 757.55990:13460166 758.56457:3873573,78.79988:10017 78.87218:13852 79.58947:9559 81.21996:10050 86.09155:24326 86.09651:545488 92.19427:93579 98.98425:23014 104.10703:78138 110.35244:12414 125.00012:253032 184.07368:8762562 206.45322:11491 207.99768:17169 290.07123:13103 306.85138:12796 565.63507:12686,61946735,160173307,119163541,238018750,76421732,172024628,117026291,27886221,156657019,100180089,30116874,33542962,39598739,83682803,17589943,34757967,443140003,366330219,357669090,138732995.3,126876441.2,2.49817009
Pos,18873,Yes,9.393,782.5708,PC 36:4|PC 16:1_20:3a,PC 16:1_20:3,[M+H]+,null,0.95,TRUE,8.778,782.5694,C44H80NO8P,PC,FVXDQWZBHIXIEJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,18873,0,0,0.99,0.64,0.84,0.34,4,1,1.6,724.71,QC1,782.57111:18322856 783.57577:9169696 784.58044:2262498,79.96347:7526 86.09150:13646 86.09653:332138 92.19630:28460 98.98418:15550 104.10707:33318 105.48217:7597 124.99997:137238 137.48770:8090 177.08444:8283 184.07375:5072709 185.07698:31990,16066727,49578398,24836046,32786934,24602666,51937815,33887269,25457478,70297170,86051841,28516204,30657947,30375926,26628071,24201426,25779192,405420345,353493085,165291406,79256102.37,111500909.2,1.788978715
Neg,2344,Yes,1.15,450.26306,LPE 16:1a,LPE 16:1,[M-H]-,null,0.37,TRUE,5.713,450.2626,C21H42NO7P,LPE,DSOWUEHXZJUNID-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,2344,0,0,1,0.76,0.82,0.77,5,2,2.45,160963.8,QC1,450.26306:1441678 451.26773:370136 452.27240:525602,92.19944:6516 92.20535:7382 98.49267:3056 140.41429:3618 167.10780:3151 187.09157:3449 196.03763:4592 214.04805:23233 225.18559:5177 253.21716:688441 357.15414:3470 362.58569:3920 450.26398:7082,412812,904605,1889716,2525041,195161,1359336,720950,186061,2576399,814466,642823,260612,1146737,326493,480072,249078,9026867,2788340,659513,1429741.197,2023849.16,1.021626047
Neg,3008,Yes,3.06,492.3107,LPE 19:1b,LPE 19:1,[M-H]-,null,0.32,TRUE,6.687,492.3096,C24H48NO7P,LPE,QXOXODCLNBXHKD-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,3008,0,0,0.99,0.52,0.78,0.8,5,2,2.4,33564.31,QC3,492.31070:237177 493.31537:53692 494.32003:45533,92.20095:28133 95.39408:3956 101.89368:3813 102.11253:3068 128.32019:3606 162.81871:3498 295.26401:109052 467.57245:3661 492.31207:6720,148794,176436,206697,428711,248618,514863,450980,193747,764090,167687,430272,71698,297895,258283,291215,102457,1764724,1847688,2493393,571486.7619,684772.7504,2.234366342
Neg,3235,Yes,3.944,506.32663,LPE 20:1b,LPE 20:1,[M-H]-,null,0.26,TRUE,6.907,506.3252,C25H50NO7P,LPE,JEAGLCKGAKACCE-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,3235,0,0,1,0.53,0.74,0.8,5,2,2.4,61044.67,QC1,506.32620:142840 507.33087:47292 508.33554:24042,92.20383:10577 95.75841:3350 158.25067:3420 243.96867:3795 278.53625:3856 281.24841:4790 309.27942:76901 314.12500:4669 506.32812:4618,81418,219142,299746,289307,230916,335675,238299,73407,957757,339722,337201,100421,121104,157619,225232,63927,2036638,3111259,3341920,661089.9559,1011041.618,2.824271832
Neg,3506,Yes,1.152,524.27802,LPE 22:6a,LPE 22:6,[M-H]-,null,0.37,TRUE,5.657,524.27832,C27H44NO7P,LPE,XEVRBOQZSXWGQO-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,3506,0,0,1,0.21,0.27,0.75,5,2,2.21,278997.9,QC1,524.27802:2024085 525.28268:574986 526.28735:111024,78.95889:5873 92.20251:26106 104.59328:3254 119.71727:3794 140.01140:16774 147.11963:3395 177.16548:4930 192.66460:3694 193.68169:3410 196.03789:14901 214.04791:32459 224.06953:3852 229.19537:21632 239.20143:361212 242.08009:8691 267.98013:4258 283.24329:104439 327.23273:153712 363.33328:4511 379.86026:3719 388.72296:3723 464.27951:33741,1235796,1042065,3549937,3233919,648929,1103165,1574014,812884,1180290,1804830,1754376,379589,746080,934467,873136,188526,14938161,5022096,854281,2204028.475,3311199.579,0.572215155
Pos,7261,Yes,2.311,510.35754,LPC 17:0a,LPC 17:0,[M+H]+,null,0.89,TRUE,6.464,510.35541,C25H52NO7P,LPC,SRRQPVVYXBTRQK-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7261,0,0,0.97,0.63,0.89,0.5,3,2,2.31,444.22,QC3,510.35806:3875049 511.36273:1254016 512.36740:282620,85.51768:3368 86.09666:85921 87.04412:16084 92.19232:12317 92.19831:9351 98.98444:6065 104.10706:40915 123.54832:4412 124.99989:40838 145.42384:3642 184.07372:1641612 207.37915:3348 284.22427:4193 327.29108:5114 467.29602:7436 492.34573:6014 510.35394:5924,2624303,5469778,20053684,46757725,8378936,12343313,12856474,1910276,8363535,17840330,18290070,6379537,14613869,17886288,3708163,4023739,77513026,63113033,45195582,20385350.5,21707776.5,4.173562106
Pos,12040,Yes,17.721,630.62061,Cer 42:2;O2|Cer 18:1;O2/24:1b,Cer 18:1;O2/24:1,[M+H-H2O]+,null,0.42,TRUE,12.958,630.61841,C42H81NO3,Cer_NS,VJSBNBBOSZJDKB-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,12040,0,0,0.99,0.81,0.94,0.9,6,2,2.54,1044.81,QC2,630.62006:10617345 631.62472:4934336 632.62939:2255756,79.05427:20825 81.07007:46782 82.06518:32080 83.08550:22843 92.19126:12449 92.19748:31227 93.06974:19768 94.06552:5778 95.08556:31455 97.10121:22359 107.08552:8753 109.10165:18363 111.11682:6210 121.10140:30353 123.11625:6037 135.11707:23770 144.84323:4285 149.13248:9400 157.36812:4530 197.32877:5455 211.20497:5177 247.24139:7886 252.26900:287875 262.25360:9598 264.26895:2361765 282.27942:344340 287.24274:5144 390.37317:31056 508.10803:5264 539.55811:5157 608.87793:5836 612.60828:176195 630.61914:65791,10551522,39523483,37408569,112966217,14581262,30003274,5186991,1362535,95165054,93644841,2428702,2394188,13907701,5039305,5327141,3275972,113196417,108250001,113809983,42527534.57,46062791.23,3.488639033
Pos,18211,,21.342,768.70996,TG 44:0|TG 14:0_14:0_16:0,TG 14:0_14:0_16:0,[M+NH4]+,null,1,TRUE,14.024,768.70758,C47H90O6,TG,AMXRERGJDVUTMF-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,18211,0,0,1,0.48,0.7,0.84,4,2,2.4,193.78,QC2,768.70795:341036 769.71261:157663 770.71728:86608,80.67757:3989 91.23706:4797 92.19370:10832 153.98726:5287 367.16458:5569 403.90393:5991 495.44214:19752 523.47302:19951,1510631,1860553,1751820,1891820,1037830,1596495,1729649,894660,2415399,2628689,1535262,1276624,1591451,1933524,1040761,1155799,3202582,2624512,2636442,1607794.528,789133.6315,3.096105804
Pos,18906,,21.536,782.72461,TG 45:0|TG 15:0_15:0_15:0a,TG 15:0_15:0_15:0,[M+NH4]+,null,1,TRUE,13.239,782.72321,C48H92O6,TG,CLJLWABDLPQTHL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,18906,0,0,0.98,0.13,0.29,0.72,3,2,2.18,24955.63,QC3,782.72607:316341 783.73074:138368 784.73541:26506,81.06998:5029 92.19657:11191 96.64845:4821 99.74986:4494 107.70438:4556 120.45153:4654 164.26964:4921 190.27972:4846 509.45764:9426 523.47467:9573,1623364,1664545,1911615,2220927,1206559,1731064,1817480,987698,2506072,2678907,1634752,1435682,1943376,1941634,1233061,1252505,3714609,3016649,2681665,1446990.855,845810.654,1.78862717
Pos,18908,,21.706,782.72504,TG 45:0|TG 15:0_15:0_15:0b,TG 15:0_15:0_15:0,[M+NH4]+,null,0.95,TRUE,13.239,782.72321,C48H92O6,TG,CLJLWABDLPQTHL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,18908,0,0,1,0.12,0.18,0.72,3,2,2.16,26586.04,QC3,782.72455:244270 783.72922:150450 784.73388:49361,82.33732:4771 92.19518:11971 136.03607:4645 211.20697:5251 388.37909:4970 399.61624:4977 494.01437:5769 509.45786:6437 510.30020:5426 523.47351:9702 578.02234:5252,907980,1845728,1806056,2037859,1134494,1735880,1662107,1016376,2319174,2513302,1741794,1593458,1877112,1798445,1291462,1160002,3118623,2665879,2413040,1120089.066,771374.4525,2.337991229
Pos,19640,,22.035,796.74133,TG 46:0|TG 14:0_16:0_16:0,TG 14:0_16:0_16:0,[M+NH4]+,null,1,TRUE,14.399,796.73889,C49H94O6,TG,JWVXCFSNEOMSHH-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,19640,0,0,0.99,0.46,0.69,0.81,4,2,2.38,329.2,QC2,796.74060:1037208 797.74527:499249 798.74994:200707,75.81078:4244 79.78323:4033 81.06995:8829 81.68022:4546 85.10144:6048 92.19666:11990 95.08561:11852 108.49091:4978 109.10101:9855 113.42377:4523 122.80544:4997 214.27142:5479 231.90613:4996 304.40863:5542 315.50858:4992 523.47424:78265 537.48846:10341 551.50391:33689,4664246,5088564,5359356,5708702,3573933,5079416,4796205,3045974,6102641,6628833,4437087,4532836,4874218,5046930,3223091,3580596,10259410,8889434,7094332,4907240.669,2228693.946,3.062483871
Pos,20345,,22.199,810.75708,TG 47:0|TG 14:0_16:0_17:0,TG 14:0_16:0_17:0,[M+NH4]+,null,0.53,TRUE,14.401,810.75452,C50H96O6,TG,LVVDEVHUTIMHAK-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC)CCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20345,0,0,0.99,0.12,0.27,0.9,5,2,2.25,104.6,QC2,810.75702:431955 811.76169:234488 812.76635:102869,84.06527:4532 91.63538:4600 92.19521:85917 92.64307:4610 239.37495:4933 268.79575:4764 350.20990:5021 511.53430:5256 523.47437:5938 537.48914:8374 565.51819:5775 573.17987:7107 596.76532:5902 799.60077:5937,2993237,2896565,2940465,3397551,2021371,2842584,2685124,1887688,3611246,4371221,2854314,2636092,3168316,2880734,1989161,1974216,5316839,4002396,3550337,1737860.512,1244779.796,3.157552547
Pos,20344,,22.341,810.75659,TG 47:0|TG 15:0_16:0_16:0,TG 15:0_16:0_16:0,[M+NH4]+,null,1,TRUE,14.502,810.75452,C50H96O6,TG,BLIGKERFCBUUQF-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,20344,0,0,0.99,0.21,0.45,0.78,4,2,2.26,221.12,QC1,810.75659:909536 811.76126:438255 812.76593:130608,92.19520:47430 95.08580:5486 96.55572:4213 98.77422:4873 102.30145:4858 107.22472:4386 120.15967:4874 131.20471:4746 140.69254:4733 167.93433:4643 169.21054:4468 200.39667:5148 455.63327:5073 521.30048:5850 537.48822:28980 551.50323:9048 556.85608:5184,3666798,3216134,3572346,3664364,2086343,3015150,3010694,1675022,3914204,3857830,2689513,2610014,3303638,2884394,2202125,1849072,5919828,4836025,5292461,3043720.436,1276999.144,2.553177255
