Polarity,Alignment.ID,Peak.color.code,Average.Rt.min.,Average.Mz,Metabolite.name,Metabolite,Adduct.type,Post.curation.result,Fill..,MS.MS.assigned,Reference.RT,Reference.m.z,Formula,Ontology,INCHIKEY,SMILES,Annotation.tag..VS1.0.,RT.matched,m.z.matched,MS.MS.matched,Comment,Manually.modified.for.quantification,Manually.modified.for.annotation,Isotope.tracking.parent.ID,Isotope.tracking.weight.number,RT.similarity,m.z.similarity,Simple.dot.product,Weighted.dot.product,Reverse.dot.product,Matched.peaks.count,Matched.peaks.percentage,Total.score,S.N.average,Spectrum.reference.file.name,MS1.isotopic.spectrum,MS.MS.spectrum,QC_1x,QC_2x,QC_3x,QC_MSMS,XZ_100,XZ_101,XZ_102,XZ_103,XZ_104,XZ_83,XZ_84,XZ_85,XZ_86_PBS,XZ_87,XZ_88,XZ_89,XZ_90,XZ_91,XZ_92,XZ_93,XZ_94,XZ_95,XZ_96_PBS,XZ_97,XZ_98,XZ_99,X1,X1.1,ppm
Pos,18144,green,14.601,746.57086,PE 36:1|PE 18:0_18:1b,PE 18:0_18:1,[M+H]+,null,0.96,TRUE,11.091,746.5694,C41H80NO8P,PE,JQKOHRZNEOQNJE-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,18144,0,0,0.99,0.48,0.62,0.71,4,2,2.32,3037.82,QC_MSMS_pos_top80_1,746.57092:76229152 747.57559:36331880 748.58026:9696941,79.05440:83131 80.45218:23148 81.07006:654190 82.99094:22675 83.08570:694173 85.06503:32526 85.10139:421985 89.33187:21508 89.33907:20445 92.24453:56578 93.07006:126922 95.08563:1197180 97.10131:835787 99.11705:32617 100.41341:24409 101.99151:21035 107.08583:96506 109.10131:853717 109.82382:26751 111.08061:42130 111.11696:433788 113.09590:28229 115.61523:23273 121.10137:366746 121.63891:26484 123.11703:437484 125.13260:169737 135.11690:429874 137.13243:162468 139.11166:27832 149.13266:161816 151.14825:146007 152.32323:24692 153.12755:64979 153.16438:27717 155.01071:30441 156.31406:25148 156.66747:23147 163.14806:30873 165.16434:140609 166.19981:23123 172.00354:26831 177.16406:33260 179.17938:36590 184.07375:232643 189.92323:32359 205.19450:44901 221.34460:23030 241.17892:27425 247.24213:269751 249.25807:81279 265.25275:827751 267.01895:22644 267.26843:404740 277.18369:24414 292.69052:22528 297.05502:28287 308.29486:436690 310.30978:112532 321.27863:39634 339.29001:240188 341.30524:241961 353.48792:25920 405.05740:25163 436.71655:33511 487.49545:30479 552.72272:30361 605.55090:9075681 639.60181:27747,535254167,542104114,547873091,678028976,85286265,261177348,362208706,130302757,269342264,221429456,276487637,102409793,294975,232044829,101232682,80698578,232167088,106656993,70276994,267545568,77547640,315969380,225005,49144503,95050697,101289789,220848049.9,183768790.2,1.955611896
Pos,18505,green,11.553,754.53918,PE 37:4|PE 17:0_20:4,PE 17:0_20:4,[M+H]+,null,0.96,TRUE,9.783,754.53809,C42H76NO8P,PE,CKWQBCHPEQMNNL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,18505,0,0,1,0.13,0.23,0.69,4,1,1.51,3287.89,QC_MSMS_pos_top80_1,754.53955:57709924 755.54422:26871806 756.54889:7422788,79.05424:52842 81.07007:105526 83.08572:59745 85.10135:85093 86.09637:18618 91.05448:94095 93.07009:67645 95.08568:183294 97.06493:17408 97.10136:54591 97.47990:4757 99.11680:9312 99.91322:5192 104.10714:101068 105.07014:73897 107.08562:36281 107.40659:4999 109.10141:82371 111.08044:5010 111.11703:26886 117.07005:35950 119.08570:115601 121.10137:49446 123.08070:12049 123.11697:52987 124.99997:9636 125.83674:5118 129.07002:15796 131.08572:34626 132.10211:20008 133.10135:76899 135.11693:21118 137.13251:21474 143.08551:16447 145.10126:20634 146.98195:29248 147.11691:33379 149.13281:19995 151.14833:14571 154.42583:6104 156.65459:6112 157.10149:23298 159.11711:12036 161.13272:20436 163.11163:6431 164.00888:11268 171.11649:25676 173.13249:11155 175.11201:5919 175.14835:19415 177.16341:7192 184.07350:413256 185.07745:38664 185.08543:6456 185.13254:14968 187.14828:10397 191.17987:6697 199.14832:9385 201.16417:10956 203.17963:119287 239.92430:6551 241.19629:8297 247.86681:5820 253.25285:57674 269.22665:34055 271.26294:6506 273.30023:5436 288.91415:5665 296.29501:21321 304.76974:5845 325.27426:23358 327.28958:673850 330.27914:53881 333.44724:5466 337.42108:5836 361.27457:21895 381.30020:50446 428.59399:6128 457.02499:6805 481.45029:6348 529.50397:6083 549.48846:12011 571.46912:12946 613.51971:547029 650.10321:5813 754.61938:189891 755.85248:5818,361164483,350339523,374426562,387451397,219709880,22605498,30020764,299293432,25776562,23153198,25907961,214905789,274322,24430452,213263451,164895044,23351558,235106014,152624437,27834126,173526416,29967045,97935,5268303,219113984,233123253,147601207.2,134301470.5,1.444592413
Pos,19138,green,10.674,766.53906,PE 38:5|PE 18:1_20:4,PE 18:1_20:4,[M+H]+,null,1,TRUE,9.344,766.53809,C43H76NO8P,PE,ZYMZKMQPPJPQHY-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,19138,0,0,1,0.15,0.29,0.69,4,1,1.53,33598.21,QC_MSMS_pos_top80_1,766.53894:481404736 767.54361:230577088 768.54828:60833124,79.05445:2942756 81.07011:5791666 83.08566:3171218 85.10133:572603 87.69800:246303 91.05444:3992034 93.07010:3182578 95.04924:433034 95.08565:7189572 97.06503:1451494 97.10136:3117392 105.07007:2952936 107.08578:2846712 109.10133:4252240 111.08035:327602 111.11704:1676578 117.07008:1574188 119.08569:4285981 121.10136:4501380 123.08045:382673 123.11687:1798088 125.13227:357358 127.30460:278817 129.07007:887489 131.08562:1465789 131.44725:234788 133.10130:2944978 135.11685:4024638 137.09639:382687 137.13252:905318 139.11176:313993 143.08574:694885 145.10120:1152228 147.11697:1899763 149.09544:286606 149.13277:2129146 151.14839:588768 153.12747:603097 155.01080:333463 157.10159:1244631 159.11682:809276 161.09596:332418 161.13272:1593733 163.14825:1105033 165.16406:531364 171.11726:1397118 173.13255:543460 175.14812:1034105 177.16393:568042 185.13271:617712 187.14806:577846 189.16350:605860 191.17998:414043 191.64688:270939 199.14827:328355 201.16379:806249 203.17970:5597026 213.16405:321288 241.69376:274907 247.24228:1545274 265.25284:3804074 269.22589:1533355 305.67303:251463 308.29428:869072 329.53381:282929 330.27936:2386049 337.27542:468393 339.28961:29914348 341.71606:272301 361.27356:1127982 393.30045:1929802 427.42853:331699 469.44424:264595 479.85666:287090 625.51984:24720942 659.85748:318580 750.55090:292083,3108007875,3009740548,3151265877,3235223386,2189743198,1216759694,1255284255,2673528433,1251661698,1082106869,1062649035,2242587619,2074535,1029214239,2131945122,1981986706,1168177941,2524076496,1889917243,1151519869,2066605170,1251952298,2196513,325933953,2249991423,2389298817,1755517262,933045908.2,1.265429615
Pos,19283,green,12.51,768.55493,PE 38:4|PE 18:0_20:4,PE 18:0_20:4,[M+H]+,null,1,TRUE,10.325,768.55377,C43H78NO8P,PE,YEHAZLUVAZKVRO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,19283,0,0,1,0.16,0.29,0.7,4,2,2.18,13103.73,QC_MSMS_pos_top80_1,768.55487:221675616 769.55954:106001832 770.56421:28877444,75.99291:10659 79.05434:172915 81.07005:388354 83.08575:160329 85.06480:32943 85.10141:220360 85.53300:11048 86.09618:12621 91.05440:291827 93.07006:161648 95.04913:13473 95.08569:534542 97.06494:69283 97.10136:202118 99.11693:19473 102.12752:13312 105.04466:18362 105.07013:229439 107.08572:134921 109.10138:288178 111.08063:19816 111.11697:89324 117.07006:100893 119.08171:18935 119.08572:310909 120.96632:80711 121.10147:139394 123.08064:34264 123.11693:156689 125.09616:14908 125.13274:17444 129.06985:43271 131.08571:109529 133.10132:249561 135.08058:13088 135.11685:86193 137.09584:17478 137.13268:85125 143.08546:37787 145.10132:87726 147.11699:120899 149.09618:17743 149.13295:64330 151.14830:41655 155.01027:30202 157.10136:62465 159.11688:49605 161.09599:15599 161.13266:82216 163.11179:12635 163.14830:34856 164.00848:96272 165.16444:15851 171.11711:52564 173.13240:21217 175.14813:43474 184.07359:489481 185.13283:30726 187.14799:36119 189.16412:22906 193.19560:11283 196.73836:10330 198.05217:13999 199.14854:28175 201.16365:30338 203.17967:313544 213.16403:17333 215.17932:24838 238.91696:11905 249.25766:25747 265.25204:14106 267.26831:133034 269.22672:101348 269.75821:11938 285.27899:41948 287.23734:16301 310.31055:51354 330.27951:148752 339.29016:92138 341.30530:2072996 361.27390:51323 380.34930:14806 395.31601:139061 605.54224:66775 626.51855:13755 627.53522:1717436 684.26593:14567 688.46851:12801,1529047559,1584186064,1593549661,1595558093,530175812,561700650,683338100,685075995,584919087,538475277,555479621,526273326,1356568,564570226,492991698,452671422,550700827,568654733,386768694,553285572,442473119,633351931,1259759,112129192,513535040,583442504,647114251.1,440831231.7,1.509328358
Pos,19404,green,14.068,770.57043,PE 38:3|PE 18:0_20:3,PE 18:0_20:3,[M+H]+,null,1,TRUE,10.549,770.5694,C43H80NO8P,PE,MSYFXMJDQLPRGO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,19404,0,0,1,0.2,0.33,0.71,4,2,2.2,18288.19,QC_MSMS_pos_top80_1,770.57056:271598848 771.57522:131220112 772.57989:35717972,75.24017:149614 79.05437:1152406 81.07001:2039486 83.08573:1233118 83.42873:135602 85.10133:1091873 88.86597:130009 91.05439:449886 92.24409:319780 92.95025:126015 93.07000:2071148 95.08564:3218673 97.06488:431297 97.10136:1508554 103.36636:143938 105.07012:530493 107.08569:1819605 109.10130:2038212 111.11701:752338 113.13263:173587 117.07004:256040 119.08554:632553 121.10140:1981037 123.08053:391835 123.11708:1145987 131.08551:750078 133.10126:490159 135.11688:1281544 137.13235:483125 145.10143:520027 149.13251:445033 151.14842:204139 159.11720:689173 161.13234:230936 163.14833:141033 173.13249:498444 177.16402:191995 187.14781:150680 189.16377:310280 192.42859:134491 205.19527:1565343 220.49971:133999 267.26807:816076 271.24191:1252988 289.25229:238070 300.71320:137690 310.31055:325114 332.29532:1353356 339.28992:341761 341.30518:16764482 363.28845:220796 395.31653:1010800 426.86472:145049 536.79645:166378 540.76361:192864 570.58997:156936 629.55090:13175347 641.15820:154291 683.04767:161378,1926825400,2010558823,1983760627,2055907756,335840085,982594437,1196976924,623427280,1011165602,793937354,937650663,355098710,1641166,762571485,387814218,252850994,809666933,375063969,230433286,1007612026,258050832,1234142313,1382683,156013734,356025080,351338585,784551960.1,632328091.4,1.336673893
Neg,5315,green,10.518,747.52057,PG 34:1|PG 16:0_18:1,PG 16:0_18:1,[M-H]-,null,1,TRUE,8.457,747.51819,C40H77O10P,PG,PAZGBAOHGQRCBP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,5315,0,0,0.99,0.78,0.84,0.87,7,2,2.5,569.27,QC_MSMS_neg_top80_1,747.52014:8307437 748.52481:3771742 749.52948:829668,78.95910:48058 81.55421:6239 92.25629:16207 95.98772:5542 96.96978:8017 99.84811:5056 104.86305:5983 152.99620:281072 160.16951:6170 161.00723:7224 171.00732:70798 193.87958:5493 209.02264:13579 210.85789:6199 211.68642:5992 221.51810:5458 227.03351:33352 252.20801:5315 255.23360:1162838 281.24835:3217324 303.23291:6997 307.04739:6181 391.22623:57418 409.23734:6378 417.24170:10096 465.26227:60717 479.76978:5784 483.27338:91360 491.27948:20307 509.29114:12834 573.18030:6387 687.54651:32839 747.51984:370404,53694180,52333171,56121228,76152885,17014946,36158430,41345649,22304048,36767464,34626047,37752249,16072297,65002,31877997,17352001,13906608,33366728,16054113,13547865,37983075,16134985,38356548,59913,13036955,16779882,14053435,28573757.83,18187450.49,3.183869011
Neg,8334,green,7.899,855.50543,PI 36:5|PI 16:1_20:4,PI 16:1_20:4,[M-H]-,null,0.92,TRUE,7.893,855.50293,C45H77O13P,PI,HBRQUUCXZMGFFA-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8334,0,0,0.99,0.36,0.6,0.75,9,2,2.31,13451.93,QC_MSMS_neg_top80_1,855.50568:484651 856.51034:258969 857.51501:51002,78.95901:7203 84.59789:4766 92.10452:5118 116.38335:5719 118.76785:6238 148.84091:6084 160.64713:5334 169.27541:6141 169.47021:5951 241.01215:28143 249.44983:6870 253.21860:25029 255.97202:6434 275.46756:6547 303.23230:24849 312.26596:6718 389.21033:13616 441.36703:5986 460.43033:6050 551.26239:9603 625.24500:7304 855.50452:34609,1590172,1697168,1755709,2259765,1018919,127949,77456,1274893,153132,121389,102830,1062757,0,123056,1042006,1039978,137897,1138885,978790,151473,1252449,137515,0,37168,974758,1064497,743100.4431,671023.1385,2.922257671
Neg,8409,green,8.913,857.51959,PI 36:4|PI 16:0_20:4,PI 16:0_20:4,[M-H]-,null,0.96,TRUE,8.174,857.51862,C45H79O13P,PI,VWRYMIZQLPXULA-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8409,0,0,0.99,0.61,0.74,0.84,9,2,2.43,196521.4,QC_MSMS_neg_top80_1,857.52112:7967513 858.52579:4348252 859.53045:1109078,78.95907:83407 92.25214:8701 92.66156:5482 96.96986:22662 100.79646:5159 111.68031:5638 124.97966:6291 125.04047:5511 136.11984:5766 148.41949:6639 152.99620:156416 155.20480:6240 165.19116:6465 181.79552:6119 197.68852:6640 205.19710:7189 223.00174:95441 241.01251:468338 255.23360:500417 259.02292:40287 259.24338:26922 297.03842:59958 303.23325:480484 305.71628:5865 315.04901:19703 320.95538:6535 375.56604:5917 391.22571:170313 409.23569:7991 439.22705:22880 473.76114:6003 479.80371:6892 553.27972:173206 571.28979:46852 601.27881:25706 721.49719:5852 837.99921:7138 857.52057:542368,21665214,23142074,23805704,45638665,20254835,1870522,1344127,23308346,2122387,2004336,1382991,19428769,20553,1719125,19601856,16661157,1920035,19720789,20800412,2311492,22744650,1913087,24784,884998,20110477,20703387,12888645.17,11886879.54,1.131170773
Neg,8920,green,10.701,873.55188,PI 37:3|PI 17:0_20:3,PI 17:0_20:3,[M-H]-,null,0.92,TRUE,8.702,873.54993,C46H83O13P,PI,ULLXFXIZYYTQGK-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,8920,0,0,0.99,0.53,0.71,0.84,9,2,2.41,162737.1,QC_MSMS_neg_top80_1,873.55182:5673940 874.55649:3260481 875.56115:644369,76.76176:5180 77.46115:4716 77.53587:4563 78.95910:27699 79.41471:5209 82.46266:4981 82.62441:6235 96.96987:9924 102.95727:6917 116.43623:5402 123.65044:6487 135.67424:5872 152.99593:52736 205.43538:6318 212.37996:5977 223.00162:24943 241.01221:160635 247.49623:6069 259.02328:15273 269.24899:132495 282.25159:6658 283.00220:6271 283.26331:31427 291.23291:41163 297.03793:18078 305.24927:144128 382.31534:6309 405.24130:48240 419.25763:21257 423.25146:7013 530.07251:7253 567.29486:58176 581.31104:18617 585.30090:10446 599.31836:8630 718.12476:7201 873.55139:239832,24902996,23798454,22754544,39820558,18250521,5481795,5934462,28065252,6217854,5101828,6058065,17714159,10106,4995745,22378958,12505088,5023470,20777905,16195750,7452343,15019130,8420278,24122,2935195,19780180,21267344,13880234.63,9975115.591,2.232270799
Neg,9284,green,10.299,885.55237,PI 38:4|PI 18:0_20:4,PI 18:0_20:4,[M-H]-,null,1,TRUE,8.474,885.54993,C47H83O13P,PI,OJESNYFIPWSOPO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,9284,0,0,0.99,0.6,0.76,0.87,9,2,2.45,2914.67,QC_MSMS_neg_top80_1,885.55212:23965772 886.55679:12057043 887.56146:3725564,78.95902:49786 83.45261:5897 93.46845:4918 96.96967:9783 102.95715:8374 114.75762:5558 142.04741:5805 145.51064:5660 147.11650:6025 149.63451:6473 150.36050:6525 151.06245:6452 152.99619:76129 153.20052:5886 194.10115:6022 223.00182:36690 241.01241:195264 245.25502:5989 259.02356:19484 259.24374:21908 272.75574:6859 283.26413:227844 297.03830:35906 303.23331:202367 315.04953:12525 335.31433:7164 395.87897:6896 408.77032:5990 419.25778:83887 437.27066:9091 439.22604:10758 451.44604:7474 581.31024:78555 599.32056:14954 601.28143:13606 885.55164:305210,149220531,152328455,159527396,151178407,84421665,45367783,34885555,88817207,47458305,46441846,37150463,85777805,446896,47243615,84587122,78068251,45584513,93921155,98081174,48551079,93095236,49070708,313917,27305921,84080779,101628941,74405950.94,44202512.61,2.75535
Neg,9336,green,11.519,887.56671,PI 38:3|PI 18:0_20:3a,PI 18:0_20:3,[M-H]-,null,1,TRUE,8.733,887.56549,C47H85O13P,PI,GGSSNEAFVQRIHU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,9336,0,0,0.99,0.64,0.76,0.89,9,2,2.46,3364.97,QC_MSMS_neg_top80_1,887.56799:35401596 888.57266:17154898 889.57733:5411713,76.11292:10872 78.95905:178054 91.11471:12426 92.25266:29668 94.08552:10948 96.96975:43043 102.95710:13566 104.30396:14054 152.99619:310818 160.97005:11223 223.00179:203744 230.65929:12598 238.69687:11944 241.01242:1035174 246.41354:11514 259.02298:110578 261.25961:48964 276.58575:13769 283.26416:1100295 297.03906:136833 305.24875:1139261 312.31107:14991 315.04825:69244 315.20978:14643 359.99576:12682 380.10867:14195 419.25732:443225 437.26944:34897 441.24329:49184 513.33508:14361 581.31091:363303 599.32050:94226 603.29614:74515 603.71735:16323 621.30811:22773 866.16138:13561 887.56744:1392232,226158213,232361313,237747584,243464387,42918377,138010947,133041406,64737196,154248233,122407547,134835115,46414233,540501,118612595,54896587,36748295,122375042,49917247,45998315,153939501,42350810,189741544,436981,77890245,47145992,52341937,106510774.7,74406899.28,1.374546457
Neg,5536,green,9.083,758.49963,PS 34:2|PS 16:1_18:1b,PS 16:1_18:1,[M-H]-,null,0.92,TRUE,8.164,758.4978,C40H74NO10P,PS,ISTSBKDAWNZURU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,5536,0,0,0.99,0.47,0.63,0.71,8,2,2.32,25713.06,QC_MSMS_neg_top80_1,758.50006:1555748 759.50473:546675 760.50940:1212912,78.95906:14420 79.48085:4893 87.88230:5008 89.27785:4428 92.25235:13111 95.62687:4921 126.89861:4504 136.65221:5527 152.99617:47292 253.21799:101744 261.08453:5033 267.23404:9230 276.15970:5967 281.24850:49284 299.35779:4735 314.04532:5003 358.66815:4688 379.09711:5155 389.20987:21323 407.22064:12109 417.24243:14709 430.94000:5133 435.25192:6478 441.98828:5036 468.25259:6661 671.46777:13094,8954946,8548424,8797688,11781837,5667677,1808509,2090977,6968605,2061956,1683957,2090930,5357674,4240,1537268,6147911,4528495,1590979,5643607,5086187,1983833,4534421,2577815,0,691555,5529042,5550411,4277651.644,3073291.807,2.412663557
Neg,5575,green,10.433,760.51569,PS 34:1|PS 16:0_18:1,PS 16:0_18:1,[M-H]-,null,1,TRUE,8.451,760.51343,C40H76NO10P,PS,OIWCYIUQAVBPGV-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,5575,0,0,0.99,0.5,0.71,0.67,8,2,2.33,463943.6,QC_MSMS_neg_top80_1,760.51538:17411522 761.52005:8009298 762.52472:2016150,75.52779:6370 77.79298:6221 78.95911:386701 79.03380:6201 86.59604:7474 90.01118:6578 91.01458:7109 91.58359:7443 95.43528:6920 96.96976:70317 102.65304:7187 105.85991:7023 106.50850:7627 111.50020:7234 134.98561:14499 138.55801:7724 143.18564:8309 152.99623:858293 154.16205:7335 171.00671:18835 222.30382:8538 253.21774:55718 255.23360:1564021 267.23422:15242 269.24759:35392 281.24847:584526 283.26456:131132 317.13193:9205 367.97366:8918 391.22562:604241 405.24088:9455 409.23602:263198 417.24191:115718 419.25815:51987 423.24954:10227 435.25211:26445 437.26804:13576 443.90189:7728 638.03308:9440 673.48267:236418,131158366,134250836,136213230,148235999,96822602,29725731,26444921,123161349,30914230,24803393,24969791,96176430,115219,23450578,98200477,82429013,25589769,103032864,93393607,27773860,92439518,35507458,89266,10829398,97994638,97696624,68900737.2,47630715.22,2.971676647
Neg,6120,green,9.083,782.49951,PS 36:4|PS 16:0_20:4,PS 16:0_20:4,[M-H]-,null,0.92,TRUE,8.164,782.4978,C42H74NO10P,PS,FNOBGXQUVKEMEE-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6120,0,0,0.99,0.34,0.51,0.54,8,2,2.2,106.65,QC_MSMS_neg_top80_1,782.50006:1955990 783.50473:954088 784.50940:266474,75.34695:4336 78.95911:26295 81.23325:4613 84.27029:4545 85.77116:5083 91.07845:4978 91.46165:5553 96.96958:6299 108.04729:5195 113.92821:4774 122.54752:5445 123.27244:5396 135.62419:4439 147.70982:5105 150.66772:5459 151.91129:5304 152.99625:83457 181.36320:5590 190.24088:5202 229.92242:6474 255.23383:172347 303.23273:30293 304.23404:5366 363.15262:5806 391.22638:50467 409.23459:26234 497.43674:31956 526.12646:6317 695.46600:15823 722.52026:6856,10992737,10882516,11209918,13085604,8598303,1017612,734374,10033615,1035087,888582,734150,7773834,3413,742665,8215796,7077184,993575,7966905,7700289,985425,7496343,1073757,0,308258,7613858,8914513,5233781.272,4475338.253,2.185309658
Neg,6289,green,12.187,788.54761,PS 36:1|PS 18:0_18:1,PS 18:0_18:1,[M-H]-,null,0.96,TRUE,9.017,788.54468,C42H80NO10P,PS,AJFWREUFUPEYII-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6289,0,0,0.99,0.58,0.76,0.71,8,2,2.37,1344.64,QC_MSMS_neg_top80_1,788.54736:21378278 789.55203:9646463 790.55670:2628715,77.47208:9163 78.95911:763819 85.52500:8685 92.25583:13374 96.96988:131305 97.43872:10947 101.42611:11060 131.92084:11240 132.71481:10670 134.98566:13416 152.99623:1733791 166.37228:10766 171.00710:15872 208.70703:11628 215.97145:10594 254.44002:12478 281.24854:1224084 283.26407:3362734 417.24161:264134 419.25742:1342570 435.25281:52964 437.26785:577575 701.51416:519755 788.54230:13179,179585599,185918746,188434958,201524647,66155807,91712883,92803137,80225556,100590427,80205111,84885769,64377912,45193,79613161,67882341,56444622,83234949,71884826,61358489,86196825,62167578,120538238,215400,35325740,66502439,72364900,87699817.51,51156925.07,3.715705748
